Erling Haaland, ST, Manchester City, Norway, Value: 916, https://fifastatic.fifaindex.com/FIFA24/players/239085.png, 00001
Aaron Molinas, CAM/CM, Tigre, Argentina, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/256502.png, 02345
Santiago Simón, RM/CM, River Plate, Argentina, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/256408.png, 02346
Carlos Alcaraz, CAM/CM/ST, Southampton, Argentina, Value: 377, https://fifastatic.fifaindex.com/FIFA24/players/256402.png, 02347
Facundo Torres, RM/LM/CAM, Orlando City SC, Uruguay, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/256136.png, 02348
Lazar Samardžić, CM/CAM, Udinese, Serbia, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/256115.png, 02349
David Zima, CB, Torino, Czech Republic, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/255687.png, 02350
Ercan Kara, ST, Samsunspor, Austria, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/255420.png, 02351
Emiliano Martínez, CDM, FC Midtjylland, Uruguay, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/255340.png, 02352
Farouk Chafaï, CB, Damac FC, Algeria, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/254895.png, 02353
Leonardo, ST, Zhejiang Professional FC, Brazil, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/254894.png, 02354
Jan Thielmann, RM/ST/LM, Nottingham Forest, Germany, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/254660.png, 02355
Gastón Olveira, GK, Olimpia Asunción, Uruguay, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/254601.png, 02356
Luke Thomas, LB/LWB, Sheffield United, England, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/254470.png, 02357
Francés, CB, Real Zaragoza, Spain, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/254310.png, 02358
Talles Magno, CF/ST/LM, New York City FC, Brazil, Value: 377, https://fifastatic.fifaindex.com/FIFA24/players/253755.png, 02359
Matías Viña, LB/LWB/LM, Sassuolo, Uruguay, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/253290.png, 02360
Adrián Martínez, ST, Instituto de Córdoba, Argentina, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/253242.png, 02361
Giorgos Kyriakopoulos, LWB/LM/LB, AC Monza, Greece, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/253213.png, 02362
Aiyegun Tosin, ST, FC Lorient, Benin, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/253181.png, 02363
Joseph Okumu, CB, Stade de Reims, Kenya, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/253073.png, 02364
Isaiah Jones, RWB/RM, Middlesbrough, England, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/253055.png, 02365
Issa Kaboré, RWB/RB/RM, Luton Town, Burkina Faso, Value: 375, https://fifastatic.fifaindex.com/FIFA24/players/253052.png, 02366
Matteo Brunori, ST, Palermo, Italy, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/253019.png, 02367
Junior Hernández, LB/LM, Deportes Tolima, Colombia, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/252990.png, 02368
Tanguy Nianzou, CB, Sevilla FC, France, Value: 375, https://fifastatic.fifaindex.com/FIFA24/players/252961.png, 02369
Hjalmar Ekdal, CB, Burnley, Sweden, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/252316.png, 02370
Ismail Jakobs, LB/LM, AS Monaco, Senegal, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/252293.png, 02371
Ayase Ueda, ST/CAM, Feyenoord, Japan, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/252162.png, 02372
João Pedro, ST/CAM, Brighton & Hove Albion, Brazil, Value: 375, https://fifastatic.fifaindex.com/FIFA24/players/252042.png, 02373
Fábio Silva, ST, Manchester United, Portugal, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/252037.png, 02374
Nazareno Colombo, CB, Racing Club de Avellaneda, Argentina, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/252036.png, 02375
Aster Vranckx, CM/CDM, VfL Wolfsburg, Belgium, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/252027.png, 02376
Kamil Piątkowski, CB, RB Salzburg, Poland, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/252018.png, 02377
Flavius Daniliuc, CB/RB, Salernitana, Austria, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/252017.png, 02378
Crysencio Summerville, RM/LM, Leeds United, Netherlands, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/251954.png, 02379
Douglas Augusto, CM/CAM/CDM, FC Nantes, Brazil, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/251675.png, 02380
Juan José Cáceres, RB/CB, Lanús, Paraguay, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/251613.png, 02381
Meschack Elia, ST, BSC Young Boys, DR Congo, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/251532.png, 02382
Moustapha Zeghba, GK, Damac FC, Algeria, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/251511.png, 02383
Maxim De Cuyper, LB/LWB, Club Brugge, Belgium, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/251479.png, 02384
Gregore, CDM/CM, Inter Miami, Brazil, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/251410.png, 02385
Nicolai Vallys, CAM/LW, Brøndby IF, Denmark, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/251356.png, 02386
Joshua Zirkzee, ST, Bologna, Netherlands, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/250961.png, 02387
Angelo Stiller, CM/CDM, VfB Stuttgart, Germany, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/250959.png, 02388
Pedro Ortíz, GK, Emelec, Ecuador, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/250797.png, 02389
Abdul-Aziz Yakubu, ST, Wuhan Three Towns, Ghana, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/248788.png, 02390
Andrés Llinás, CB, Millonarios, Colombia, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/248466.png, 02391
Hernán López Muñoz, CAM/RM/LM, Godoy Cruz, Argentina, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/248231.png, 02392
Michał Karbownik, LB, Hertha BSC, Poland, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/248149.png, 02393
Marcos Antonio, CM/CDM, PAOK, Brazil, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/247377.png, 02394
Raoul Bellanova, RWB/RM, Torino, Italy, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/247229.png, 02395
Boubakar Kouyaté, CB, Montpellier HSC, Mali, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/247019.png, 02396
Um Won Sang, RM/ST/RW, Ulsan Hyundai, Korea Republic, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/246937.png, 02397
Francisco González Metilli, CAM/CM/RM, Argentinos Juniors, Argentina, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/246770.png, 02398
Gustavo Velázquez, CB, Newell's Old Boys, Paraguay, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/246696.png, 02399
Saud Abdulhamid, RB, Al Hilal, Saudi Arabia, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/246688.png, 02400
Osame Sahraoui, LM, sc Heerenveen, Norway, Value: 375, https://fifastatic.fifaindex.com/FIFA24/players/246548.png, 02401
Cyril Ngonge, CF/RW/ST, Hellas Verona, Belgium, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/246457.png, 02402
Yari Verschaeren, CAM/CM/RM, Anderlecht, Belgium, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/246419.png, 02403
Mads Bidstrup, CDM/CM, RB Salzburg, Denmark, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/246402.png, 02404
Valery, RM/LM/LWB, Girona FC, Spain, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/246351.png, 02405
Óscar Gil, RB/RWB/LB, RCD Espanyol, Spain, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/246284.png, 02406
Dominik Kotarski, GK, PAOK, Croatia, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/246267.png, 02407
Iñaki Peña, GK, FC Barcelona, Spain, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/246139.png, 02408
Valentin Gendrey, RB, Lecce, France, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/245863.png, 02409
Ibrahim Traoré, CDM/CM, Viktoria Plzeň, Ivory Coast, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/245850.png, 02410
José Paradela, LM/CM/RM, Tigre, Argentina, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/245354.png, 02411
Maximilian Bauer, CB, FC Augsburg, Germany, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/245347.png, 02412
Yohann Magnin, CDM/CM, Clermont Foot, France, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/244970.png, 02413
Tomáš Chorý, ST, Viktoria Plzeň, Czech Republic, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/244793.png, 02414
Felipe Silva, ST, Chengdu Rongcheng F.C., Brazil, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/244723.png, 02415
Yohei Takaoka, GK, Vancouver Whitecaps, Japan, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/244656.png, 02416
Jayden Bogle, RWB/RB, Sheffield United, England, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/244591.png, 02417
Hugo Magnetti, CDM/CM, Stade Brestois 29, France, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/244480.png, 02418
Jens-Lys Cajuste, CDM/CM, Napoli, Sweden, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/244472.png, 02419
Pol Lozano, CDM/CM, RCD Espanyol, Spain, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/244407.png, 02420
Mohamed Ali Camara, CB, BSC Young Boys, Guinea, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/244401.png, 02421
Fernando, ST, RB Salzburg, Brazil, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/244389.png, 02422
Loïc Lapoussin, LM/CM, Union Saint-Gilloise, Madagascar, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/244318.png, 02423
Corpas, RM, SD Eibar, Spain, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/244197.png, 02424
Hong Hyeon Seok, CAM/CM/CDM, Gent, Korea Republic, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/244108.png, 02425
Enric Gallego, ST, CD Tenerife, Spain, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/243993.png, 02426
Jaidon Anthony, LM/LW, Leeds United, England, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/243669.png, 02427
Yacine Adli, CAM/CM, Milan, France, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/243627.png, 02428
Ali Gholizadeh, RM/CAM/CF, Lech Poznań, Iran, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/243551.png, 02429
Jurgen Ekkelenkamp, CAM/CM, Antwerp, Netherlands, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/243249.png, 02430
Largie Ramazani, RM/LM/ST, UD Almería, Belgium, Value: 166, https://fifastatic.fifaindex.com/FIFA24/players/243134.png, 02431
Jack Clarke, LM/LWB, Sunderland, England, Value: 375, https://fifastatic.fifaindex.com/FIFA24/players/242908.png, 02432
Finn Dahmen, GK, FC Augsburg, Germany, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/242818.png, 02433
Imrân Louza, CM/CDM, Watford, Morocco, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/242794.png, 02434
Kristian Thorstvedt, CM/CAM, Sassuolo, Norway, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/242725.png, 02435
Johan Carbonero, LW, Racing Club de Avellaneda, Colombia, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/242654.png, 02436
Josha Vagnoman, RWB/RM/RB, VfB Stuttgart, Germany, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/242602.png, 02437
Pejiño, RM/LM, UD Las Palmas, Spain, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/242489.png, 02438
André Silva, ST/LW, Vitória de Guimarães, Brazil, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/242448.png, 02439
Giangiacomo Magnani, CB, Hellas Verona, Italy, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/242392.png, 02440
Ivica Ivušić, GK, NG - FA, Croatia, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/242288.png, 02441
Jorman Campuzano, CDM/CM, Boca Juniors, Colombia, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/242267.png, 02442
Håkon Evjen, RW/CAM, Brøndby IF, Norway, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/242162.png, 02443
Ola Solbakken, RM/RW/LW, NG - FA, Norway, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/242090.png, 02444
Josh Sargent, ST/RM, Norwich City, United States, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/242075.png, 02445
Franco Moyano, CDM/CM, Lecce, Argentina, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/241931.png, 02446
Chris Führich, CAM/CF, VfB Stuttgart, Germany, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/241925.png, 02447
Manu Vallejo, ST/LM/CAM, Real Zaragoza, Spain, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/241686.png, 02448
Borna Barišić, LB, Rangers, Croatia, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/241673.png, 02449
Rogério, LB, VfL Wolfsburg, Brazil, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/241629.png, 02450
Álex Centelles, LB, UD Almería, Spain, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/241470.png, 02451
Ignatius Ganago, ST/LW, FC Nantes, Cameroon, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/241130.png, 02452
Mateo Carabajal, CB, Independiente del Valle, Argentina, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/241064.png, 02453
Facundo Garcés, CB, Colón, Argentina, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/241031.png, 02454
Denis Vavro, CB, FC København, Slovakia, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/240988.png, 02455
Martín Payero, CM, Udinese, Argentina, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/240970.png, 02456
Nathaniel Phillips, CB, Celtic, England, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/240926.png, 02457
Caoimhin Kelleher, GK, Liverpool, Republic of Ireland, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/240913.png, 02458
Youcef Atal, RB/RWB/RM, OGC Nice, Algeria, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/240754.png, 02459
Samuel Moutoussamy, CM/CDM, FC Nantes, DR Congo, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/240351.png, 02460
Matteo Gabbia, CB, Villarreal CF, Italy, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/240277.png, 02461
Mihailo Ristić, LB, RC Celta de Vigo, Serbia, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/240223.png, 02462
Tommaso Augello, LB/LWB/LM, Cagliari, Italy, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/240100.png, 02463
Max Aarons, RB, AFC Bournemouth, England, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/240060.png, 02464
Myron Boadu, ST, Luton Town, Netherlands, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/239956.png, 02465
Romano Schmid, CAM/CM, Werder Bremen, Austria, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/239701.png, 02466
Pasquale Mazzocchi, RM/LM/RWB, Salernitana, Italy, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/239679.png, 02467
Frank Onyeka, CDM/CM, Brentford, Nigeria, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/239529.png, 02468
Pascal Struijk, CB/LB, Toulouse FC, Netherlands, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/239360.png, 02469
Hervé Koffi, GK, Charleroi, Burkina Faso, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/239342.png, 02470
Christoph Zimmermann, CB, SV Darmstadt 98, Germany, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/239322.png, 02471
Ron Schallenberg, CDM/CM, FC Schalke 04, Germany, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/239099.png, 02472
Rafael Pérez, CB, San Lorenzo de Almagro, Colombia, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/239088.png, 02473
Christopher Antwi-Adjei, LM/RM, VfL Bochum, Ghana, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/239073.png, 02474
Umut Bozok, ST, Trabzonspor, Turkey, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/239043.png, 02475
Jadson, CB, Shandong Taishan, Brazil, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/238860.png, 02476
Wilson Manafá, RB/LB, Granada CF, Portugal, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/238857.png, 02477
Jørgen Strand Larsen, ST, RC Celta de Vigo, Norway, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/238756.png, 02478
Leo Østigård, CB, Napoli, Norway, Value: 168, https://fifastatic.fifaindex.com/FIFA24/players/238516.png, 02479
Ilias Chair, CAM/LM, Queens Park Rangers, Morocco, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/238490.png, 02480
Erhan Mašović, CB/CDM, VfL Bochum, Serbia, Value: 158, https://fifastatic.fifaindex.com/FIFA24/players/238473.png, 02481
Gédéon Kalulu, RB/RWB, FC Lorient, DR Congo, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/238391.png, 02482
Enzo Copetti, ST/RW, Charlotte FC, Argentina, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/238332.png, 02483
Florinel Coman, LW/ST, FCSB, Romania, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/238274.png, 02484
Arnór Sigurðsson, LM/CAM/CF, Blackburn Rovers, Iceland, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/238196.png, 02485
Nahuel Bustos, ST/LM, Talleres de Córdoba, Argentina, Value: 160, https://fifastatic.fifaindex.com/FIFA24/players/238194.png, 02486
Marcin Bułka, GK, OGC Nice, Poland, Value: 164, https://fifastatic.fifaindex.com/FIFA24/players/238186.png, 02487
Jack Elliott, CB/CDM, Philadelphia Union, England, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/238008.png, 02488
Vito van Crooij, RM/LM, Al Wehda, Netherlands, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/237895.png, 02489
Moussa Djenepo, LW/RW/LM, Standard Liège, Mali, Value: 156, https://fifastatic.fifaindex.com/FIFA24/players/237560.png, 02490
Philipp Förster, CAM/CF/CM, VfL Bochum, Germany, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/237540.png, 02491
Jorge Cuenca, CB, Stade Brestois 29, Spain, Value: 162, https://fifastatic.fifaindex.com/FIFA24/players/237522.png, 02492
Gastón Togni, LM/LWB/LW, Defensa y Justicia, Argentina, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/237512.png, 02493
Paik Seung Ho, CM/CDM, Jeonbuk Hyundai Motors, Korea Republic, Value: 154, https://fifastatic.fifaindex.com/FIFA24/players/237424.png, 02494
Felipe Román, RB, Atlético Nacional, Colombia, Value: 152, https://fifastatic.fifaindex.com/FIFA24/players/237242.png, 02495
Julian Gressel, RM/CM/RWB, Columbus Crew, United States, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/237223.png, 02496
Oleksandr Karavaev, RB/RM/LB, Dynamo Kyiv, Ukraine, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/237109.png, 02497
Oleksandr Zubkov, RM/CAM/LM, Shakhtar Donetsk, Ukraine, Value: 150, https://fifastatic.fifaindex.com/FIFA24/players/237055.png, 02498
